scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
71,358.0092368,181.7908909,1,421.3165828,183.4746616,1,401.1268821,147.005434,1,361.5828471,131.0688419,1,326.4230838,146.5837808,1,308.1738164,179.3872967,1,319.1235306,213.4032364,1,361.7832031,236.8960435,1,405.2288531,221.6228019,1
72,353.0427017,184.7192688,1,414.6282887,184.326221,1,396.3655626,148.1140327,1,358.8038721,133.6780977,1,321.8409388,149.1085014,1,303.258276,183.6886315,1,311.7447472,216.6369019,1,352.5178561,239.6685734,1,401.080811,224.8384604,1
73,355.7990139,188.1835375,1,416.5275636,189.1156505,1,394.4137187,151.9738767,1,358.1129498,138.5159364,1,322.2893043,155.371388,1,302.9379416,187.0740886,1,312.3270478,218.8536201,1,358.2131257,245.679381,1,402.7120593,228.5388517,1
74,364.7318389,184.2295489,1,425.4035797,184.4762268,1,404.7719014,148.2752485,1,368.6584268,132.693531,1,332.1915743,149.5567045,1,313.7493186,181.8482389,1,323.143249,213.4043968,1,365.6119639,238.0989244,1,408.439888,221.4429646,1
75,360.0793324,171.312613,1,419.7454405,172.9325313,1,399.3244591,139.9056628,1,360.9281025,121.1281905,1,326.9759572,136.1785951,1,308.168931,168.9294858,1,319.2658837,203.5017667,1,360.5011811,223.9939106,1,403.7630605,209.0316253,1
76,376.4429936,183.4272282,1,435.2643024,190.750726,1,414.8888133,150.4895675,1,371.7156446,128.1005039,1,340.9278256,147.0068727,1,326.6741502,180.5593996,1,338.796967,214.7269411,1,382.814187,239.7516072,1,422.4338441,229.6780987,1
77,377.5090351,193.8738322,1,436.7317421,196.0943556,1,415.1695695,160.7247219,1,380.7221508,145.3463683,1,346.7234931,160.5754576,1,325.4475921,193.2331438,1,336.3389688,225.6222935,1,380.1869033,248.9558434,1,421.6829561,234.7958579,1
78,364.901474,184.0042963,1,425.2432618,186.2609253,1,405.2230774,149.9463099,1,369.3121605,133.3522787,1,336.6792703,147.5177422,1,316.4134074,182.5046167,1,327.1300709,217.1222353,1,367.3244665,236.9396349,1,409.9431653,223.1731131,1
79,363.7131382,180.9754934,1,421.922259,182.7328017,1,401.8750238,146.111289,1,366.4860606,130.3930426,1,333.9101985,145.0301561,1,314.041019,177.5416207,1,324.909045,213.3418808,1,363.933181,235.1043968,1,406.2647336,219.7204428,1
80,346.7755394,177.5450377,1,404.2236042,176.6791773,1,385.0160584,141.2236452,1,349.8096017,127.4871223,1,316.7356898,142.5274744,1,296.7144794,175.9326231,1,307.9751059,213.5169754,1,343.2643449,230.6125846,1,387.0952296,214.1203375,1
81,347.0993862,170.0090504,1,403.9085094,171.8774762,1,383.5914426,136.6526833,1,348.6916783,120.8172331,1,315.7407889,136.7578773,1,295.4076457,170.0922055,1,309.6353674,207.8323872,1,342.8216474,223.4506545,1,387.9016301,207.336195,1
82,340.9814301,172.4368677,1,400.6694641,171.1067896,1,383.1990519,138.4706659,1,345.3700285,121.1403809,1,312.9588251,135.9291279,1,291.2246761,170.2385831,1,302.6215682,209.5946608,1,339.8017225,226.1160355,1,382.5756161,209.7212286,1
83,338.8388151,170.8863854,1,397.1697079,171.023694,1,379.7199492,135.6484368,1,344.6417456,119.5590105,1,309.2302885,134.5694001,1,288.4490356,168.631001,1,298.6952715,207.6820741,1,335.6864059,227.2372031,1,379.1501579,209.7848988,1
84,339.9397164,174.2977819,1,400.2518606,176.018012,1,379.6353717,140.311492,1,343.5689468,123.7674928,1,309.9244744,138.0077486,1,289.9349394,171.5128932,1,301.47157,210.2281342,1,341.6123577,231.0853639,1,383.4906988,214.4834621,1
85,349.3279297,178.7985067,1,408.6588945,179.1408348,1,391.1055975,143.302284,1,353.4577608,126.431639,1,319.642879,140.4883461,1,299.7563247,174.0046225,1,310.3543181,213.7653198,1,349.4669943,234.9019217,1,393.3605494,218.7732778,1
86,356.2591241,176.2940111,1,416.5736809,175.0818732,1,398.6495929,141.8263024,1,360.2863302,123.3121905,1,323.6810474,137.9075127,1,303.1400456,172.0188799,1,313.2932329,209.9132223,1,353.552386,233.3751087,1,401.6972775,212.9503174,1
87,356.7652676,178.6891212,1,416.6259718,177.0400476,1,398.1741056,142.3044291,1,359.8514147,125.4329472,1,321.6677651,143.3614466,1,302.8089864,176.4418211,1,312.3987722,223.898617,1,348.9824166,244.8629845,0.999999404,399.6852999,219.7197676,1
88,346.5459623,190.9022434,1,409.2969115,188.0380688,1,392.2707968,151.4542153,1,353.3303468,133.4167242,1,314.8323758,149.9396038,1,295.8403575,181.209548,1,308.0702465,232.90411,1,344.2986016,250.5403324,0.999999702,393.1869664,230.1743717,1
89,332.1237035,200.4822001,1,394.9809222,200.1743779,1,375.9077551,160.2398453,1,339.1031895,144.2453413,1,301.6407896,160.7538724,1,281.3079891,194.0774889,1,291.6809385,232.7174492,1,334.4393783,258.0303774,0.999999762,381.2392964,242.1860232,1
90,326.7800882,199.9027081,1,391.675271,201.0392733,1,370.7427332,162.0573292,1,335.8124025,148.3017645,1,297.1573486,165.1368246,1,277.9034649,197.8089875,1,285.3188578,232.7504635,1,330.5104792,259.5451742,0.999999881,376.3733287,244.0392147,1
91,323.7793458,207.2007687,1,389.0229279,208.3563643,1,367.7918696,168.6700959,1,331.9568856,155.6588883,1,294.2596116,171.4740629,1,275.0648376,205.3874102,1,284.0087103,242.6870327,1,326.7466486,268.698741,1,373.9372941,249.6993895,1
92,323.0279536,212.9875476,1,386.9129496,216.407474,1,366.9782178,176.4128723,1,331.3393537,163.1376805,1,293.0466722,179.1328311,1,275.9773741,212.006216,1,284.8842548,247.5663259,1,326.3324094,272.1574259,1,374.3596613,254.6365061,1
93,326.5993917,211.0311551,1,389.9372568,214.236237,1,368.5515914,175.3085706,1,334.2738223,162.4902883,1,297.2025132,177.3273325,1,276.7575765,208.6672897,1,286.1181138,242.4629946,1,329.3437133,269.0850059,1,376.3836956,251.6300817,1
94,333.1831341,208.5371532,1,395.9106742,212.944339,1,373.6225088,174.3863928,1,339.0747783,159.3703671,1,305.4352398,172.6381865,1,284.9943023,205.4593029,1,292.8904459,239.548821,1,338.1811582,264.1704998,0.999999046,383.1811697,251.9038335,1
95,320.0105476,181.1236433,1,373.6914431,186.0481739,1,357.8163847,152.3297706,1,321.805697,137.118413,1,285.5343093,151.5325708,1,267.6313062,175.5282598,1,272.728519,208.5760765,1,320.9034498,234.7135758,0.998557448,361.4271979,223.4988291,1
96,346.121264,184.9825749,1,408.6824794,189.2475473,1,388.4338075,156.9090347,1,349.6086417,138.751924,1,311.2333879,152.9535675,1,293.3488253,181.7742033,1,301.5512168,211.2311258,1,359.9054818,236.7579257,1,394.942286,227.1427252,1
97,356.3856099,183.2035153,1,416.2896161,186.9199934,1,397.7570736,150.3920767,1,359.9437435,133.6061046,1,322.1137915,150.1851926,1,305.4047794,179.7880921,1,320.3607011,210.3317046,0.999990106,365.373405,236.5995556,1,403.7797776,224.2905421,1
98,358.9018886,180.8725467,1,419.1318021,187.1009511,1,398.1073985,150.2615221,1,359.9429758,133.1442378,1,323.8174488,147.5807486,1,307.135006,175.9756389,1,316.8884865,206.3840392,0.999999881,369.2865286,237.3794991,1,405.3616885,224.04001,1
99,360.0646286,182.7935889,1,419.8527353,186.9809661,1,399.6401753,151.3212357,1,360.817317,134.2668071,1,324.3427131,149.0048409,1,306.6722007,179.0644321,1,316.4151239,208.2698655,0.99999994,370.3954927,237.3258059,1,407.0749009,225.6621199,1
100,360.0789032,185.0278592,0.99999994,420.2350687,189.7687143,1,399.527338,152.1380086,1,360.1697536,135.2996113,1,325.1825829,150.5659719,1,308.0031283,179.1838431,1,322.5154026,210.5441052,0.999999046,373.6470956,238.3391562,1,407.9687507,226.1142035,1
101,363.3073621,186.0117143,1,422.9744258,189.8806021,1,402.3592191,154.705987,1,365.228946,138.0287223,1,325.9235699,154.0430822,1,309.910189,181.9569459,1,319.5617454,211.6777099,0.99999994,373.5732188,240.5636415,1,410.9585704,227.7594113,1
102,360.0908797,186.2726401,0.999999762,423.2347116,191.0573168,1,401.9144239,155.2691609,1,361.2786036,138.3851118,1,325.4932623,152.9219108,1,307.7338624,182.494205,1,317.5111021,211.32969,1,372.8328411,240.9073296,1,410.6416864,228.4210199,1
103,361.7562208,185.1027911,1,422.6605163,190.4882259,1,401.6497765,153.1671124,1,362.8906345,137.2300072,1,325.246109,152.9967923,1,306.039248,181.9653602,1,313.7174573,209.8979907,1,374.3220489,240.9052415,1,411.3575506,229.8263823,1
104,361.1955009,185.9515796,1,422.7475135,191.4721472,1,402.0736384,154.0940204,1,362.56565,137.9203696,1,325.9329367,150.9874823,1,306.4527612,180.9295855,1,317.5723257,209.0822859,1,374.29564,239.8420455,1,410.9284897,229.2459463,1
105,361.1406918,187.7944345,1,421.6179726,190.1070924,1,401.2261691,154.7957954,1,362.3986526,137.5503249,1,322.8984475,153.588798,1,305.4364958,181.5306225,1,317.9725187,211.2044396,1,372.4373045,240.6381493,1,409.7805867,227.5525889,1
106,361.7244074,186.3240461,1,422.4563494,190.3545506,1,401.7517734,151.995543,1,361.9431019,136.6653643,1,326.1074982,150.8662024,1,307.7752143,180.336834,1,315.9269977,209.0971093,1,372.8025311,240.3677654,1,410.0511246,229.4994038,1
107,360.9867892,184.6302457,1,423.7452726,189.3752599,1,403.1416159,152.0681024,1,362.8030605,134.0949101,1,325.0265074,150.7646627,1,306.5494585,180.0256052,1,315.8581576,208.2130604,1,373.1673385,240.1924067,1,410.9235325,228.8301578,1
108,361.9620216,185.6378934,0.99999994,423.4240553,190.4847562,1,401.1678231,152.7530193,1,363.0323086,136.7753563,1,325.8062938,150.955117,1,308.7267296,180.6991892,1,317.5823107,210.2513654,0.999997854,375.3293843,241.2930307,1,411.4346867,228.538834,1
109,358.8822162,185.5172238,1,422.4750421,188.8315728,1,400.564466,152.5683641,1,363.4250855,136.3095465,1,324.1348276,152.6235261,1,305.7669837,182.6678438,1,315.6678281,210.5756741,1,370.459435,239.9301805,0.99999994,410.8173008,229.3383005,1
110,360.8236282,186.0137439,0.999999821,423.5976572,191.9958684,1,401.8196046,153.3796659,1,362.4465966,138.2384963,1,325.8414886,152.1703043,1,307.7738456,182.182909,1,319.065026,210.8210199,1,377.4907568,241.3121109,1,412.3970013,229.6624787,1
111,363.3087317,186.5108777,1,425.9415598,190.983664,1,404.0465326,153.3605356,1,365.4811373,135.5324621,1,326.9938326,151.2419825,1,310.2381103,180.7185841,1,319.3778529,209.9056234,1,375.354588,240.0988779,1,413.238677,229.615,1
112,363.7225453,185.1169829,0.999999702,425.6123328,189.5729351,1,403.6355704,153.5784903,1,364.580102,136.5858269,1,326.9650567,151.5561082,1,309.4738595,181.1370354,1,318.8876274,208.2871137,1,374.8841152,239.2963958,1,412.0806491,225.9195819,1
113,362.1305146,187.0182061,1,423.2708073,191.2848318,1,403.7727327,153.5854549,1,365.1462955,135.7514465,1,326.7370062,151.739809,1,308.9941921,181.3833193,1,318.2508259,211.6830625,1,372.5961334,240.9897819,1,409.5207472,228.7825115,1
114,360.7073536,185.6113567,1,422.9410052,189.5823714,1,402.528553,152.7885523,1,362.4639926,136.4224668,1,324.283926,153.0619359,1,307.3695303,181.33529,1,316.7754011,209.5167577,1,373.8917818,239.7985024,1,412.345181,227.5133414,1
115,358.7829902,187.4598658,1,423.7377431,191.6812639,1,403.0799724,154.2245874,1,361.8033066,138.0937128,1,324.5087557,152.6325994,1,306.5639074,182.5806122,1,314.494133,209.5010977,1,374.1686385,241.3689818,1,411.6719575,230.2740726,1
116,362.5776057,186.9436637,1,424.5191126,190.8945994,1,404.327642,154.3545313,1,365.1816387,136.7998676,1,325.7979012,152.3548155,1,306.6209148,182.2472172,1,318.2688527,210.9215494,1,373.2602183,239.9491849,1,411.8704977,228.0441648,1
117,359.2249722,183.933753,1,424.7340846,189.4917487,1,401.9435821,152.5403023,1,362.8057547,135.7340665,1,325.2113819,151.9192786,1,308.7907087,181.2766333,1,319.2865486,210.1672492,0.999999762,376.5207925,240.5757499,1,411.7228718,228.6760744,1
118,361.8675756,185.6334281,1,425.2732277,190.4685898,1,401.7832382,152.6831946,1,362.3899059,136.7663035,1,324.4580402,152.4725728,1,306.6828053,182.3767653,1,314.170115,209.7262187,1,373.5806944,241.186832,1,412.2868828,229.8800988,1
119,359.4190717,186.5162065,0.99999994,424.861681,190.9070706,1,403.1958801,153.3125615,1,362.7955804,136.8304911,1,324.1669531,153.1449327,1,306.1082606,181.3018119,1,316.7021807,211.6107644,0.999998927,376.7239904,241.1096458,1,412.6882112,229.036407,1
120,359.3225522,187.2644489,1,423.7550769,191.5460675,1,402.3737379,152.8240228,1,363.0693173,136.0655403,1,323.2424932,152.8918128,1,304.7353868,181.9012578,1,312.8819613,209.510623,1,376.4280334,240.321394,1,411.367938,229.1984395,1
121,360.4003015,183.4541328,1,425.1552243,189.8502625,1,401.8143549,152.3100638,1,362.6277575,136.7836866,1,324.4672022,151.7594056,1,306.0206296,180.5182066,1,312.7438169,210.0135593,1,374.117378,239.9902318,1,412.0008011,229.0909132,1
122,362.0265063,185.3656774,0.999999881,425.5477247,190.9701908,1,403.0113835,152.4621992,1,364.0505667,135.1641464,1,323.7133031,151.1811039,1,305.7145138,181.3236952,1,316.7529424,210.1382152,0.999999285,376.3700254,241.2862825,1,412.8354952,228.5663462,1
123,359.8026848,183.8526812,1,424.0617881,190.3350563,1,402.5919714,151.7908664,1,362.9134885,133.6398458,1,325.1749913,149.7758684,1,306.2397513,179.722332,1,314.8782182,208.8152485,1,376.7643843,240.5624943,1,412.0655935,228.2533847,1
124,363.6176741,184.0367186,1,426.0756741,188.2977647,1,403.6470321,152.4318333,1,363.0074401,136.0073061,1,323.4452252,151.5761521,1,306.1792803,180.449729,1,314.7308583,208.7327185,0.999999881,373.1482865,239.6814175,1,411.9427199,228.3882367,1
125,358.731287,186.1294684,1,425.254437,191.1748571,1,403.4442944,151.7723575,1,362.5884614,135.2837744,1,323.8954344,150.7042093,1,305.6933546,181.346611,1,313.4442606,208.6254163,1,375.5071673,241.8157964,1,412.0329481,230.3306274,1
126,357.9743427,185.5031173,0.99999994,425.4956264,192.0259709,1,403.6387365,151.8715639,1,363.2927542,134.711705,1,322.7779784,152.147203,1,305.4513798,180.6163664,1,311.6929855,207.8726494,1,376.8052108,242.1024557,1,411.7830588,232.149539,1
127,358.9437242,186.8908386,0.999999702,426.6629066,190.2824562,1,404.9880408,152.8469806,1,364.9346008,135.8834062,1,322.6200151,153.3147573,1,304.256115,182.3054304,1,314.2559867,209.835022,0.99999994,377.7634745,241.3288577,1,413.8362784,230.1098149,1
128,358.6133947,182.9690177,1,423.707521,193.1650743,1,399.7212305,153.1090002,1,361.9356661,134.5389445,1,323.4296989,151.4354582,1,305.9220901,179.7812767,1,315.7454901,205.7350374,1,377.6713998,239.22509,0.999981165,410.9512423,230.6679237,1
129,340.970123,164.4785191,1,402.3449311,167.4805105,1,389.1290715,131.0311317,1,344.6893501,108.6240913,1,300.7934052,128.8601909,1,281.950738,158.8812621,1,288.9125648,192.4338923,1,344.5101399,221.110738,0.999999762,387.7291353,206.261435,1
130,374.3877859,167.7685983,1,433.5245938,169.9956989,1,417.131,134.3459709,1,372.8252445,107.8777676,1,335.6241913,125.8632956,1,314.611896,159.4813156,1,325.8608825,196.9141693,1,375.7037587,225.7281756,1,418.9666119,213.7105126,1
131,382.7780089,173.516593,1,446.0735073,179.746866,1,427.0176115,141.3458238,1,385.5608397,121.1533694,1,345.8865376,136.6789532,1,325.9627113,169.3631725,1,335.513186,204.5263195,1,383.0514088,231.8733621,1,429.2612438,221.7918119,1
132,383.7099245,183.5182908,1,449.9068875,188.4003769,1,429.9301001,151.0231645,1,388.0198421,130.0861773,1,348.2297449,146.322093,1,329.1656914,177.6300077,1,339.1049201,211.7926717,1,386.1017532,236.358267,0.999999881,434.69302,231.3318958,1
133,395.6004491,187.7543292,1,459.3257351,194.1323584,1,437.7447007,153.2675261,1,400.110971,135.6602931,1,365.3966401,151.3705196,1,343.2346411,183.8155911,1,351.20907,218.9142466,1,392.6675539,239.4129028,0.999998271,445.5763621,238.4958239,1
134,395.326291,188.058856,1,457.8982043,191.5167441,1,437.5845522,155.2751927,1,400.4207435,136.8065205,1,363.6078812,152.0143557,1,341.9347467,184.2652116,1,350.4726884,219.367393,1,390.6330538,236.7095627,1,444.9346012,233.56953,1
135,390.2353644,178.1438355,1,456.64921,185.6320443,1,432.9741778,144.5571151,1,395.0389442,127.9195225,1,356.873966,144.8971353,1,338.0085406,177.9055662,1,344.2739854,210.4394455,1,390.4061904,232.7374709,0.999995828,442.1771946,230.4301484,1
136,393.0938683,183.5337675,1,459.7145647,188.7385395,1,437.2884432,147.509306,1,398.0525646,129.7010574,1,360.7188792,147.2124796,1,341.7269527,178.8977809,1,347.9619746,213.4307703,1,391.2036607,235.8257291,0.999940932,442.2235065,233.5840425,1
137,396.648351,185.4360833,1,463.5307012,192.9541762,1,440.1123104,150.4969928,1,401.4046283,133.9993095,1,365.794208,149.6322918,1,346.2998633,181.2775555,1,353.4341874,215.0487163,1,392.4473271,233.3183763,0.999988675,448.9758673,236.7108945,1
138,396.2296544,182.6863549,1,462.1102314,187.1742381,1,439.3131683,149.0053962,1,400.2737656,132.63622,1,362.5970811,150.0451965,1,344.4236569,180.60429,1,352.5702052,213.5179851,1,391.3819723,231.9612997,0.999988079,447.1030502,230.8956654,1
139,395.242075,173.0785971,1,457.3555889,176.1463308,1,436.2626571,139.0983396,1,395.3640876,119.4358332,1,361.1799207,137.8880615,1,342.6102405,171.0844965,1,353.5620956,205.2658798,1,397.2359686,227.7462128,0.999999762,442.6180544,216.9581008,1
140,351.3490598,167.214052,1,413.3219452,168.1069465,1,398.6164556,134.2262454,1,355.7212915,110.5768394,1,315.1068743,131.1940112,1,293.4617894,162.5047016,1,303.7139568,194.2100601,1,357.5978943,222.0557852,1,399.3320458,208.6780996,1
141,339.041651,178.2602496,1,401.4936252,180.1162218,1,382.5717454,144.3913836,1,342.0126257,125.4467477,1,303.5975378,144.0066853,1,284.0643687,178.6085634,1,293.3955021,210.2420144,1,343.5367012,232.6658444,0.999985993,387.13074,218.3989773,1
142,333.7258224,186.739368,1,395.9451332,186.7804029,1,377.1804438,152.7650552,1,338.2260728,136.2267551,1,299.2307396,153.4932561,1,280.8392787,187.2025657,1,290.7297302,220.3975849,1,333.5258894,245.1388774,0.999999046,379.6434711,226.5836277,1
143,355.6623231,189.3928673,1,414.4444673,189.7884806,1,392.0069914,159.0661922,1,357.2267227,143.4140368,1,319.5759697,161.1544704,1,298.3570347,190.4399159,1,306.6382394,219.3613129,1,353.5953748,236.493082,0.999999762,399.6512709,224.8058875,1
144,377.1996574,188.2098398,1,434.9104674,192.0566669,1,410.9684491,159.1722107,1,378.5039711,146.691916,1,345.8189306,160.8254161,1,327.9449258,187.5523019,1,338.6320257,216.7866964,1,375.6054766,232.3592081,1,421.9979302,223.2518237,1
145,377.5233264,185.3031211,1,436.8188121,187.7637348,1,414.1960771,155.69312,1,378.297195,143.4937229,1,347.0718675,157.9047642,1,329.3191624,184.6756668,1,340.7468395,216.2543712,1,376.2001958,230.1401219,1,423.1457241,219.0423527,1
146,337.4939232,173.0070657,1,402.0953252,171.8133626,1,379.5411701,137.9788117,1,339.4413314,123.3004318,1,300.1900392,146.6265068,1,284.1556816,174.1538157,1,297.4351516,209.9776306,1,337.4840848,228.1815457,1,387.1768085,210.1362929,1
147,390.8777573,169.0914512,1,445.6262411,173.8526225,1,424.3510327,138.9055203,1,387.3666807,124.0693913,1,357.6496793,142.261169,1,344.721293,169.256948,1,359.7534518,202.2517037,1,393.1425347,220.7942212,1,432.7242169,208.9510355,1
148,400.8465075,170.2006345,1,454.4128008,173.8862959,1,433.8430607,138.8375597,1,400.1194415,124.0771122,1,368.9705834,138.8402491,1,351.7392745,169.7240338,1,367.4884222,205.6789312,1,401.8229823,223.2101216,1,441.4323697,209.6492205,1
149,403.8870711,174.8137672,1,454.9212077,177.2018032,1,436.0553287,142.7365727,1,402.3325281,126.5021553,1,371.8982935,140.0846701,1,354.8258252,171.0362616,1,368.6317248,207.8940279,1,403.3087807,225.6122241,1,440.7542915,212.4363135,1
150,391.8750587,172.7676411,1,445.9173157,178.3543282,1,426.9938302,142.6860442,1,392.6338353,127.7816267,1,360.5328345,141.1227617,1,343.2069602,170.8961163,1,356.2246008,205.789691,1,394.4699391,225.9138846,1,432.2648535,213.0080673,1
151,386.9492835,180.2776442,1,442.3870659,181.5863774,1,422.2049596,147.9671612,1,386.3391404,132.8855734,1,354.6592631,146.2393513,1,338.6031189,179.0405359,1,352.0984225,210.505425,1,389.4591143,230.4991553,1,428.5993059,216.7510247,1
152,389.6116352,181.2484403,1,442.1601572,184.9953966,1,424.5562716,152.4764638,1,390.1998944,135.6898696,1,360.7149892,148.5379076,1,342.0565617,179.3437181,1,352.8393106,212.8290243,1,389.2448444,230.455045,1,426.7715728,219.0698595,1
153,391.0526867,187.8933563,1,442.300149,190.3160789,1,422.2756701,158.260747,1,390.1685932,145.9046617,1,360.1924062,157.636095,1,342.956279,186.7701244,1,356.925457,217.2915812,1,393.1817889,237.9387048,1,429.7608356,223.6722457,1
154,407.3607361,195.1541061,1,457.2975411,197.7535992,1,440.63448,167.8448474,1,410.3467858,151.5141068,1,378.7763544,165.4067812,1,363.1852703,193.8115592,1,373.9182619,225.5550365,1,407.5862634,244.2974796,1,443.6600113,232.0569992,1
155,402.4553351,191.9215357,1,449.0928383,193.0563502,1,432.4586148,161.1986132,1,400.5345259,147.6417909,1,371.5113702,159.8808265,1,354.3616338,191.4979374,1,367.7239816,224.3399491,1,400.129127,240.693634,1,435.2156367,226.6579766,1
156,394.796886,190.9572542,1,443.9295716,192.8213291,1,425.9103866,161.7301173,1,392.3264451,150.3612976,1,363.1512852,161.1494732,1,350.2970181,190.0625515,1,362.2165337,222.9574347,1,395.3776727,239.2271879,1,430.5318973,225.860374,1
157,403.0328102,192.7244611,1,451.514822,193.5894032,1,435.52063,163.1747341,1,404.4905944,149.9451923,1,375.3472445,160.5786777,1,358.4026678,191.7577181,1,370.5335661,223.3777294,1,403.5653172,240.8365564,1,438.7603002,226.8575091,1
158,397.2485342,191.1604896,1,447.9465284,192.8395114,1,427.8293247,160.8774405,1,396.6227215,148.8273439,1,367.9773962,161.8863893,1,351.9633479,191.0366902,1,364.1785264,222.533618,1,396.7528884,242.2007875,1,433.2500205,227.4507427,1
159,399.0763795,193.4078817,1,448.3300748,194.9771233,1,428.7409623,162.6952562,1,399.2126369,150.4824228,1,369.1144657,164.0862904,1,354.857739,192.7618909,1,366.0223551,225.2910833,1,396.9455809,243.0251632,1,434.1906343,229.8358991,1
160,386.1102871,190.0613937,1,437.5967312,190.4273317,1,418.3149529,159.0918689,1,386.2715611,148.7933331,1,354.5416203,161.95965,1,340.2479157,189.9526377,1,353.0957761,218.1720057,1,385.7597866,236.4910212,1,423.8305433,223.3151879,1
161,385.1652303,188.9826356,1,435.3983426,190.1152523,1,416.9535732,157.7088563,1,382.9623203,146.5213981,1,354.5661488,159.0172336,1,339.6473147,188.150135,1,353.5570412,219.2399979,1,385.278852,238.5435114,1,423.023035,223.0119488,1
162,390.7443123,193.2636967,1,440.6598225,194.9106483,1,421.5626804,162.3801317,1,389.9232527,151.0240469,1,359.917758,163.4408875,1,345.6812663,192.6161613,1,359.8037949,226.3062453,1,391.4591835,241.7734146,1,427.9984071,227.7792044,1
163,378.2000376,192.4789262,1,436.4143316,196.7759636,1,415.2041585,167.4304287,1,379.8607601,152.2770834,1,355.2454435,166.0450525,1,336.1112175,191.239121,0.999996483,346.6224191,223.2058306,0.999999344,383.5160327,242.9467826,1,421.9133737,229.596535,1
164,337.9386384,188.3454723,1,389.6737534,187.4244475,1,373.1838675,153.4506445,1,339.4531533,138.7773386,1,309.1805422,158.954149,1,293.235657,189.3060007,1,305.5536251,224.1416211,1,339.7681289,238.8158975,1,376.8248487,222.4959466,1
165,347.1111704,195.167335,1,399.6368852,194.2871127,1,382.2063184,160.5016074,1,346.5772486,145.0578794,1,315.1950933,164.2774729,1,301.0727943,195.5607948,1,313.1862302,229.3444023,1,347.3547311,246.2393825,1,387.45543,231.1191101,1
166,337.0392232,206.5286715,1,391.0914547,206.3227713,1,371.8745423,171.5604777,1,336.0094409,155.5641345,1,310.2808323,174.8094389,1,295.5099277,207.0925486,1,306.1892147,238.1115599,1,340.1702695,254.0733895,1,379.6879332,240.7958093,1
167,339.3491322,204.6057348,1,390.8749735,205.6644515,1,372.767841,171.864275,1,339.3208106,157.948416,1,314.3426723,174.3171206,1,297.8901989,205.0661249,1,309.1861366,235.7207909,1,343.5571885,252.0676612,1,379.8226476,238.3825195,1
168,338.9536705,200.4757009,1,390.0338805,199.6305923,1,373.6348028,168.7457371,1,341.6054475,155.3114104,1,315.0967011,169.5262904,1,297.5097184,201.1360865,1,307.9578182,231.2608347,1,338.3213778,247.6177645,1,375.7736216,233.4031916,1
169,345.9241281,189.8899791,1,390.6309681,188.5621393,1,383.8394878,163.9463093,1,349.2134799,143.1457615,0.999998987,313.1775398,156.5409586,0.999931693,296.7482362,183.4296143,1,302.7386847,218.8583326,1,340.7651879,238.9272633,1,381.8486265,219.7210661,0.999999881
170,388.1352059,180.8021393,1,435.0494285,181.39584,1,419.3318291,152.863266,1,387.9708548,137.6683207,1,358.9712081,150.9160073,1,344.4483166,180.7650089,1,355.8723469,208.6666851,1,386.1713719,225.0943689,1,421.85983,212.9219637,1
171,391.1076515,172.4976702,1,437.3883435,173.0558681,1,421.9706544,143.7502289,1,392.6925926,129.6269546,1,363.557874,141.9479055,1,350.0259945,171.5044231,1,361.7859497,201.4134512,1,390.6649158,217.857162,1,425.9939559,203.9094367,1
