scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
69,332.1357329,208.6718674,1,409.0654767,216.7703691,1,383.5125003,171.5825293,0.999999881,341.2490993,153.8771186,1,299.679299,171.980278,1,276.3425636,207.0759609,1,284.3610241,242.0170383,1,332.1812388,265.975879,0.999353886,391.9785857,261.5301353,0.999999642
70,315.9672397,211.3318956,1,395.3817581,217.0951524,1,370.8090392,172.8921908,1,325.8024508,155.1911421,1,280.946754,176.2089868,1,258.478609,211.7971406,1,268.0786428,246.1915858,1,310.5970211,266.3100618,0.999983072,377.6381142,259.2358338,0.999999881
71,301.5052793,220.4943097,0.999999881,374.8317897,227.8422471,0.999999881,351.5661294,187.1079004,1,306.7354922,168.5782285,1,264.1419988,186.6802807,1,244.5995478,220.1226053,1,253.5298526,256.6706119,1,299.5637929,283.6433984,0.999512911,356.5317731,266.4694287,0.999999762
72,308.496594,211.2475765,0.999999762,389.207073,215.6029716,1,364.9377263,170.9955149,1,320.5935116,152.2051067,1,273.2074142,175.4284441,1,254.277766,212.3366759,1,262.2018914,247.6074007,1,304.8442149,269.5820634,0.997990131,370.9511571,259.274479,1
73,297.2870123,218.4417697,0.999999762,372.8014378,223.792583,1,346.2932113,175.1212776,1,301.962268,160.0346093,1,260.0210544,178.7178869,1,240.8758788,217.4330492,1,245.0894417,260.6336046,1,291.3718335,287.6370506,0.999997497,354.0848175,265.8010523,1
74,289.4810288,224.8436832,0.999998748,361.1074755,227.3488101,1,338.7769506,186.0802009,0.999999881,292.5714443,167.5228889,1,250.9353648,185.6922803,1,232.6899691,224.1856256,1,236.0409196,267.7131226,1,280.5435381,295.8648376,0.99998337,343.792521,270.0429585,0.999999821
75,295.1517186,222.1495781,0.999999404,364.0668304,227.4913203,0.999999881,341.0187438,183.6884007,1,296.4046102,165.3112167,1,251.4416338,185.6875248,1,233.3706818,222.4420483,1,238.3881168,262.8639894,1,279.5955818,293.0192219,0.999999881,347.0233814,267.9653021,0.999999881
76,297.5088892,221.2319245,0.99999994,370.4971309,226.988741,1,344.3835487,181.2395881,0.999996781,298.8728337,164.510069,1,256.7047353,184.4493065,1,238.9007142,221.5408618,1,243.7336675,263.3366518,1,294.1568649,294.7609231,0.999999762,353.6979034,270.1414831,1
77,298.8146257,219.0926877,0.999999881,378.3080945,226.5618757,0.999999642,351.7192864,179.982867,0.99999994,308.3306848,162.2630939,1,261.4156016,183.7129169,1,243.399743,220.4355297,1,248.0811677,261.4765372,1,292.9950517,292.2426493,0.999999344,360.6814449,265.7591791,0.999999642
78,299.5223685,218.3551581,0.999999881,378.6691113,226.4290063,0.999999881,352.2972472,179.1151017,0.999999881,308.695861,162.5907121,1,263.0269418,183.3750193,1,244.4488162,222.2088618,1,248.9009252,263.4215524,1,292.3913755,291.5457707,0.999999762,360.7810221,265.5430424,0.999998569
79,300.6934113,219.1145104,0.999999642,378.3652645,226.312438,0.999999881,352.6177313,180.7333082,0.999999821,309.071629,163.1607652,1,261.9622712,183.9348087,1,244.3790351,222.6170506,1,248.6644716,263.7846599,1,293.0740843,293.0209107,0.999999821,358.8204358,266.9011372,0.999998927
80,299.59918,218.2295337,0.99999994,379.7103696,226.1239998,0.999999881,353.376159,180.7727282,0.999999821,311.0922198,162.433898,1,262.0793588,184.0063729,1,243.9486468,219.9135032,1,248.3977456,261.1289309,1,293.6549366,291.1166376,1,361.0445032,265.2929487,0.999998212
81,299.3134904,216.2928231,0.999999523,378.2829181,225.0497558,0.999999166,351.1978307,176.9031982,0.999999762,307.4009032,161.8158951,1,262.7850168,182.2152283,1,244.7446278,220.4604863,1,248.4981356,262.6795466,1,292.3915897,291.1253362,1,360.2304161,264.6180046,0.999988437
82,297.5595744,219.2915908,0.999999702,380.1792927,226.3080956,0.999999762,353.5269897,179.2020007,0.999999762,308.2985892,161.4503045,1,261.9624826,182.1684439,1,244.3455624,220.7597776,1,248.0144525,262.7198238,1,292.5587679,291.892663,0.999999881,360.9962189,266.1286858,0.999999285
83,298.7640802,217.7401934,0.999999881,378.7556295,226.2777647,0.999999762,351.6025517,176.975255,0.999999166,307.2396539,161.7331529,1,262.8872561,181.9294217,1,243.2878422,219.8064961,1,247.990752,262.6210437,1,292.5207301,289.9659333,0.999999642,361.8692446,264.531671,0.999998808
84,313.1383603,214.1718414,0.999997735,390.0603969,221.573866,0.999998927,361.5491738,176.0935297,0.999992609,316.4037173,158.1044507,1,271.191612,182.5560265,1,251.5014544,216.5221677,1,257.1936388,247.8203008,1,297.3724804,273.5623569,0.995052159,370.8242524,263.5142331,0.999999642
85,316.4692741,216.4082382,0.999998927,398.1719379,224.9287314,0.999999881,373.5789073,181.6474295,1,330.0021234,160.5750217,1,281.1966834,184.2302713,1,259.4737397,220.6862471,1,265.2942533,256.6479754,1,307.4815346,280.9368024,0.999268174,381.0105529,262.6451774,0.999998331
86,328.714606,221.1058764,0.999997795,404.1503121,228.9258903,0.999999881,378.3874255,186.1080637,0.999999762,334.0331202,167.5736489,1,288.5538869,188.5800745,1,264.1336713,227.0507816,1,269.8970993,256.6286612,1,310.3613672,277.7640039,0.988108814,388.9735263,268.3105071,0.999999166
87,317.2040495,217.09975,0.999996781,386.9352908,213.3836242,1,365.2533603,178.066503,1,325.4174799,158.4428248,1,271.519273,185.365876,0.999620199,252.6392781,221.8442202,0.999855518,252.8580975,256.1966176,1,301.6983395,282.9661164,0.99998492,370.3603634,256.3332443,0.999995589
88,299.9031408,199.7459986,0.99999994,373.734997,210.4311311,1,349.6404784,162.320066,1,306.7918229,140.6631783,1,263.5104299,160.6112194,1,236.6417468,201.5377097,1,240.8523927,242.6317739,1,294.3859966,273.9177251,0.999892235,355.7918427,255.7528243,1
89,330.6866188,188.9207896,1,410.8028111,204.8946183,0.999999821,384.6847622,156.5955388,0.999999881,333.2456436,128.8270674,1,298.8980341,145.3414578,1,276.4827527,180.9023991,1,287.2115209,221.5194445,1,334.2179749,253.8906065,0.99999553,395.7444659,246.1725683,1
90,343.6680942,184.6668353,1,423.1970081,195.0438052,1,400.1841731,148.4671385,1,346.6007943,126.4059973,1,308.9954404,145.3562365,1,285.537889,180.6125164,1,298.1030073,221.8597404,1,342.7126009,248.3636189,0.9999578,406.5835018,240.0601816,1
91,355.7620133,187.7595592,1,438.4002519,195.2521892,1,416.0979493,145.7152207,0.999997258,362.7373443,120.8398049,1,322.3588016,144.5513401,1,298.1868563,182.6097999,1,311.6465089,227.8980165,1,352.3736272,248.6179714,0.999999762,421.6670494,243.2264287,1
92,314.2875166,178.4908373,0.99796921,417.2522545,189.2777539,0.999998689,402.7575109,138.5982814,0.999984145,330.548411,108.328631,0.992006183,279.6723232,142.820694,0.981701314,264.0227218,176.6980371,0.999986053,277.7994937,215.4276073,0.999999702,351.7203698,247.0053849,1,396.6439071,231.7189837,1
93,329.8235276,183.8431406,0.999999464,419.35146,197.0190052,1,394.9742129,144.6095502,0.999934375,337.4906332,122.9733508,0.995866299,290.4518766,152.8806059,0.999985218,272.7043657,185.0198379,1,284.7254782,225.0198617,1,352.7190411,252.2302611,0.999978781,403.033125,237.8084719,1
94,331.2369515,193.0992236,1,419.5943274,203.7431543,1,394.058784,153.2531667,0.999999762,339.7641418,133.335299,1,297.8184233,156.7770746,1,276.4142913,193.9548368,1,286.6077118,233.1563878,1,321.1109753,245.9563104,0.999997675,403.1982339,248.5078621,1
95,331.4511478,201.3473949,0.999999762,417.2399254,212.6273211,1,389.5562863,162.3168949,1,339.9619807,141.2690402,1,297.517282,165.6720554,1,274.700666,202.478322,1,281.5933671,243.4856081,1,311.8993721,255.5764844,0.999999881,400.053493,259.16525,0.999999523
96,327.0844114,207.1103241,0.999999881,416.1693912,217.5184894,0.999999762,387.0820796,166.5818045,1,340.5880184,145.7642989,1,299.1709682,165.2845144,1,273.5438318,205.4653931,1,276.8812598,244.7751446,1,312.1564088,264.6114626,0.999973178,396.2589482,264.8439641,0.999999404
97,318.5297849,211.1800251,0.999999166,410.6980916,222.0596471,0.999999225,382.8102663,172.0923559,1,336.6871858,153.6705904,1,290.1688461,178.0504217,1,269.6314136,212.4428978,1,275.0410719,248.0373263,1,304.2205658,261.9646559,0.999999881,390.6488347,274.2245698,0.999999285
98,316.5669954,217.5444465,0.999999881,406.5219619,220.2415347,1,381.5928892,180.8368658,1,334.0544815,160.8913374,1,286.8393779,181.1235609,1,263.5446064,218.9834142,1,270.0484393,257.4766154,1,309.9903308,278.2098331,0.999997735,387.9257434,266.1464908,0.99999249
99,282.8678917,225.0957503,1,372.2616861,232.0625968,0.999999881,344.6065345,183.0482183,1,294.7529075,166.6018546,1,254.5484605,185.5431647,1,232.2624993,225.4679589,1,237.9160913,265.8908644,1,281.2715755,292.4094506,0.999962866,359.686754,274.8273631,1
100,316.3925278,214.7986763,0.99999398,406.9831316,225.0975475,1,383.2265372,182.1602573,1,329.0185003,161.1929746,1,283.1767296,176.9588351,1,262.8801193,207.7874973,1,272.3354349,243.8509812,1,357.5178914,286.1255255,0.999882698,388.7259513,274.2879686,1
101,332.9373882,215.6659293,0.999999762,415.931596,227.617643,1,389.1589835,176.0829082,1,345.463768,155.2393498,1,300.2255597,173.3841028,1,275.076798,215.6999433,1,281.4677782,248.7905922,1,358.8944988,289.9829369,1,396.7172432,277.4810811,1
102,318.2323155,226.1948427,1,410.7806207,237.8769093,1,387.9959597,186.0264525,1,340.5644105,164.9802408,1,292.6203651,186.1719351,1,271.0899491,224.6386189,1,275.0975542,259.7566671,1,359.7323241,294.8214214,0.999999583,394.9059072,282.3971877,1
103,310.2295275,239.7778258,0.999998689,397.8128378,253.9621267,1,372.2328252,205.3932877,1,323.2225669,188.3282938,1,281.8465457,208.17487,1,262.2823091,242.8684335,1,267.0965695,285.710825,1,310.8761322,311.0055959,0.987369895,381.5810632,299.116123,1
104,299.5859503,259.7217763,0.999990523,378.3758125,274.4894651,0.999999583,347.1809268,226.9094014,0.9825899,306.004601,211.8989434,1,266.4291577,228.5879517,1,245.6222525,263.5804939,1,253.0292634,304.7844024,1,306.3300015,337.184901,0.999421299,369.728653,310.3286288,1
105,294.7097676,265.8438642,0.999999166,370.7797649,276.7877585,0.999999881,338.6990474,232.0319614,0.999984384,297.8937593,213.6152639,1,260.3127864,229.3219118,1,245.0490158,261.2850571,1,260.4436706,316.2672265,0.999996781,304.3772733,338.2467555,0.998087525,358.2228022,314.2663271,0.999998212
106,300.2355886,264.8696752,0.998768806,357.7096934,291.6629713,0.999996781,329.7402933,244.6649,0.99997735,293.1729362,227.0718122,0.999999464,248.566936,237.4256643,1,233.4407878,263.7374806,0.99999994,279.3757858,332.3073149,0.991435766,303.3628287,286.5957608,0.936693788,352.2667267,316.8420739,0.999623299
107,248.916502,273.3443685,1,312.4658282,266.9892453,0.999945939,302.3101816,247.2659268,0.999999166,253.8528501,236.8066282,1,230.9166596,243.8541527,1,219.2831348,267.5539126,1,222.8384216,302.0693274,0.999999881,253.543094,315.2557297,0.903947234,303.0391169,285.2570388,0.977118075
108,241.2680991,261.4683561,0.999999762,279.3822947,261.487235,1,267.6163513,238.9719491,0.999999583,245.957759,227.5946071,1,225.4729509,233.8266931,0.999997973,217.448221,253.5264416,0.984740257,225.7751329,286.0261002,0.000236154,240.6782684,299.9605305,0.00012973,267.9400527,283.6963823,0.999413252
109,231.940187,253.0157222,0.999999881,278.2105346,251.6649818,1,259.0674941,224.7616496,1,232.7366085,212.66008,1,208.8511057,224.1334519,1,199.140964,245.5326573,0.999997854,218.6532582,277.9885923,0.017876029,242.1288586,284.300667,0.032972664,264.4151351,277.5846783,0.999999881
110,248.326787,264.7265043,1,302.0427811,263.8238709,1,289.135967,235.6208519,1,250.2142911,219.4890985,1,222.694772,232.2298112,1,210.7116134,260.0278759,1,218.7949486,297.3013039,1,251.0176558,315.9102645,0.999999583,285.0421376,292.6694813,0.999985218
111,257.6755252,258.7060328,1,333.9859809,260.7121223,1,319.0087981,229.9136391,1,268.1918955,210.0925641,1,236.1284168,220.9002399,1,217.4157615,255.7837715,1,223.9911027,292.2772369,1,260.8882151,318.5513313,0.999999702,320.9832225,289.4895427,0.961583495
112,266.2691932,248.6800184,1,336.5733867,253.7112495,0.999997735,318.0924041,211.9666516,1,279.7896929,196.4451008,1,241.1650186,210.820806,1,221.8084249,247.0992146,1,227.9362488,287.5517385,1,264.367928,310.286813,1,315.3387498,284.0528086,0.335700154
113,300.6304343,229.561828,1,382.9615607,257.2261565,0.999999762,339.3490243,195.597821,0.999989152,308.2180862,183.6864581,1,274.5336865,196.5514784,1,251.8592796,230.4438031,1,253.5194072,275.2397323,0.999991536,340.8194547,304.1227717,0.999341249,372.680762,294.4019136,1
114,339.5262185,225.6717112,0.999999762,419.7035714,237.8109765,1,396.202709,187.1387935,0.99999994,347.2547278,166.0537984,1,308.6385212,183.6746349,1,286.9575906,219.2461338,1,294.4627762,255.8072388,1,366.0862827,294.267261,0.999999464,402.5015293,283.8879391,1
115,356.3672573,220.5706016,1,431.8107975,228.8392921,1,412.4426432,180.509254,1,363.1052232,159.461513,1,324.0626116,176.0740347,1,300.5152589,214.5403757,1,308.2873955,249.9530091,1,375.6613235,289.0409775,1,413.6542439,277.6251765,1
116,355.6341481,216.0554023,1,430.0979183,225.652199,0.999999881,410.4932933,178.7694141,0.999999285,363.1631589,155.7349448,1,326.684952,171.4038663,1,304.9523697,211.8677845,1,311.2515824,249.7421999,1,350.3234832,272.3559132,0.999991238,416.3947096,270.6775315,1
117,346.9214606,215.5208938,1,428.6109337,226.3952307,0.999999762,405.1659249,176.9526944,0.99999702,356.8078253,155.0296402,1,322.6880369,170.3115139,1,300.1058636,210.0485024,1,307.567071,250.7603059,1,344.7426071,276.8603224,0.999994814,414.0673513,271.3083782,0.999999881
118,363.9738594,208.1223278,0.999984622,438.9035406,214.923696,0.999999642,418.4946281,172.014431,0.999888182,368.6212158,147.2523193,1,333.3791711,166.3457775,1,319.1101174,198.6872044,1,327.5310986,234.2440443,1,372.7984957,264.7396507,0.990215421,423.703382,260.1404603,0.999999762
119,361.4160242,201.2893291,1,431.1968617,205.562299,0.999900758,400.8974476,171.2412559,0.999999523,361.1613073,141.1526957,1,329.775403,159.8992646,1,312.2186732,195.4506698,1,324.1339393,230.2941961,1,368.6798673,260.3268573,0.99999994,416.0747645,250.763517,0.99999994
120,350.4663541,193.1129637,0.999995828,428.7389162,196.1436814,1,405.003781,152.6027098,0.999747276,354.6668725,130.7348013,1,318.7147667,147.0866299,1,300.5373163,184.5788312,1,312.3793573,226.082972,1,360.2671332,253.5449014,0.999999881,409.0509763,243.1943944,1
121,347.4621233,194.4027394,1,426.1041551,200.1398621,1,406.9778645,154.5253143,0.999999762,354.8857436,130.8406906,1,315.3968133,148.7738409,1,294.6889915,185.8518906,1,307.8011963,227.8205299,1,359.861304,254.5980029,0.999999881,408.3296876,244.3602804,1
122,334.3605561,195.9345877,0.999999464,417.6756902,203.1201296,1,399.9706554,157.7289518,1,341.8502154,132.3234478,1,303.117444,150.8965454,1,283.3982825,188.0003691,1,295.2408273,228.6363173,1,354.799963,258.0014904,0.999996066,398.7698402,244.698884,1
123,344.0552306,208.5879264,0.999999881,433.4773521,219.7093352,0.999999583,411.4759969,171.6610311,0.99999702,350.4149113,155.1215525,1,319.9433959,170.2279487,1,301.0181456,207.7652733,1,308.3597337,243.5331068,1,371.2414751,271.7126455,0.98107326,415.4500084,262.2029119,0.99999994
124,343.3249435,205.5307131,1,431.3090782,209.559808,0.999999881,410.8900653,168.9119458,0.999995232,344.7527418,147.3727164,1,313.8081794,164.6220968,1,295.8761184,201.5566497,1,307.2510557,234.6252422,1,343.5683024,254.731045,0.999995708,410.8791617,252.0804417,0.99999994
125,324.0087873,205.0172546,1,416.4670482,213.2513494,1,397.9819338,166.663496,1,334.7878618,141.8933128,1,299.1629541,156.7161865,1,273.8746519,197.1445055,1,287.2705748,242.5049591,1,324.7178898,264.3943262,0.999421775,395.9049491,258.1303024,1
126,327.9218955,201.6774702,0.999999881,419.2733126,207.3598583,1,401.6966624,169.9520996,1,327.134264,146.5246325,1,297.816123,161.9871507,1,275.0459973,197.8791533,1,290.8570409,240.4518704,1,349.6977186,267.7410916,0.999780893,401.943454,250.8185349,1
127,329.0136313,209.1339788,0.999999642,419.9351015,212.2872753,1,402.4837022,170.3303971,1,328.809732,151.8168173,1,300.3247213,166.8192787,1,282.6833158,202.4980125,1,293.2905233,242.8242412,1,354.1330261,272.7952523,0.99998033,402.9298755,257.5541415,1
128,348.8493762,209.755995,0.999933243,422.8717432,212.8736336,1,404.7395494,173.8626699,1,361.6986239,151.5700748,1,308.848769,165.6531677,1,289.7288942,203.5155969,1,300.488863,242.6419101,1,356.8721337,272.484251,1,406.295079,255.0626025,1
129,348.2405071,208.3057334,0.915860713,406.0204117,209.0589013,1,391.5753813,174.9692044,1,359.654891,161.4466147,1,291.6609028,170.1043249,0.981128573,270.836843,202.4826293,0.999989271,282.0156569,245.2210172,0.999510646,336.478029,269.701246,0.999979258,389.6356899,251.8943924,1
130,350.8271122,201.058022,0.999999762,422.3546848,204.8844942,1,406.1448913,167.1155751,1,345.634716,147.6795925,1,314.6111985,164.014287,1,299.8733746,197.3745432,1,312.0705276,230.3242722,1,362.1626182,259.3911932,1,405.9256601,245.6689892,1
131,344.5592403,214.0733438,1,420.4247829,216.8500175,1,405.2151561,180.3701258,1,340.8186331,164.4010663,0.999999881,313.358923,177.6536775,1,298.9255776,208.9946346,1,307.2040625,242.1419554,1,356.9574742,273.5984552,1,403.4926985,258.5888767,1
132,346.4730902,215.0507605,1,407.7523739,215.1061544,1,392.8422031,182.2353985,1,350.8129416,165.834388,1,314.5127772,177.8745694,1,299.7098629,211.3514948,1,309.346271,245.4555359,1,347.1308054,267.6624265,1,393.4894938,255.6834536,1
133,329.4497504,210.7760507,1,402.1074524,213.4571618,1,386.2674617,177.4495158,1,323.6318245,156.8504413,1,296.8339031,170.768671,1,281.2454152,204.0599298,1,293.1790711,243.9037747,1,336.9789395,268.61588,1,384.2383761,253.1528466,1
134,321.7970839,202.7278659,1,390.2963607,203.1458383,1,377.2918713,172.0162426,1,321.9499006,152.0555358,1,292.4645402,167.3327687,1,276.2248678,201.1932459,1,288.2038727,236.1817036,1,325.8358613,255.9412074,1,374.6649632,240.7988739,1
135,317.1863644,208.5321436,1,382.3954837,211.7282734,1,369.0628736,180.4220241,1,317.2552738,159.1382899,1,287.2698777,172.538455,1,267.8733773,202.5747991,1,281.1724544,240.3320174,1,321.0649607,265.0204477,1,365.4565992,248.2748756,1
136,298.8334101,221.1807604,1,362.711334,221.3956583,1,344.8041787,181.6779222,1,309.495918,162.6516814,1,270.7988927,181.6953654,1,247.3873012,215.0556717,1,259.6049433,258.3811755,1,301.2339706,279.3236203,1,349.8156458,260.9535996,1
137,333.1883452,219.9623985,1,396.7675327,218.3576174,1,381.1819693,184.3243823,1,339.4500346,168.9444847,1,308.8162889,183.4074111,1,287.2837038,216.4428768,1,296.2859321,252.3086205,1,335.002764,271.6067917,1,381.2094202,257.8373628,1
138,324.2294628,211.6701655,1,385.9521389,212.5421101,1,368.0361433,173.9651371,1,326.9069066,156.8082876,1,293.353987,170.2341032,1,275.2685817,206.5737648,1,285.477169,245.9143734,1,323.8844497,267.1045122,1,371.6938968,250.6948109,1
139,308.7399848,217.7606835,1,375.9127331,218.3929253,1,356.5559075,178.6089025,1,318.1992793,161.2727275,1,281.8658943,177.4939423,1,260.2380472,213.05795,1,274.5548096,254.9152629,1,315.2462072,277.2765907,1,360.5452976,259.0978326,1
140,303.7397974,216.7506099,1,369.5786271,216.8550262,1,351.8785353,178.7956027,1,314.3226457,159.7638326,1,276.6089917,177.916769,1,256.6871758,215.1551704,1,267.3082145,253.351943,1,309.4695628,277.5690267,1,355.2548962,256.5436511,1
141,317.3621354,212.7170067,1,385.1320624,212.7878233,1,367.6394632,177.6672044,1,324.1089964,157.3975093,1,289.4323575,171.4524531,1,267.6399674,206.9936297,1,279.4405174,248.1208038,1,321.9012938,271.5592787,1,369.2306671,254.9463794,1
142,320.1391091,224.9685936,1,392.7326279,226.2126498,1,371.6342343,186.7226734,1,325.4389238,165.5016738,1,292.0513281,183.9580491,1,273.4313464,219.6971607,1,282.2118282,261.761409,1,325.7220379,287.5195353,0.999999881,376.8178196,266.4904513,1
143,300.058597,224.6995239,1,378.7536035,227.8262469,1,360.881381,192.6282053,0.999975324,311.4255679,167.0759029,1,273.2285876,184.2209315,1,248.3470225,220.3352728,1,254.2793264,264.1993241,0.999999106,303.3058856,289.113606,0.999969482,361.6726444,268.6278415,1
144,304.7943883,222.0425463,1,381.8864205,226.2710061,0.999970675,357.3174131,187.4129924,0.999464691,313.8628988,163.1447048,1,276.713317,183.7346549,1,255.9907398,217.0641327,1,252.229198,264.4747844,0.999995172,313.6541519,287.0843182,0.998026252,365.0291139,270.3961637,1
145,322.7965008,219.6438115,1,402.4032025,222.6487508,1,381.3996905,180.6791968,1,328.3042989,161.380867,1,293.5523585,178.6680198,1,274.4345188,214.8872268,1,283.4956474,256.3057027,1,333.0255395,285.2964388,0.999970078,383.0260398,265.6646175,1
146,314.5557457,224.0304518,1,392.6033773,229.4416723,1,372.428948,186.9446265,1,326.033581,164.9346071,1,285.6662869,184.6279531,1,265.3007078,221.9360666,1,271.2222979,262.1740909,1,318.1628177,289.0253897,0.998732626,377.5201566,268.7620483,1
147,322.9358983,217.7558734,0.99999994,394.0319867,228.1981976,1,372.3413077,187.7347469,1,324.4585625,164.3251865,1,288.3307862,183.7681885,1,269.4318899,213.9794708,1,278.0849547,251.1731292,0.999998569,341.5576043,276.8783391,0.999148309,379.0113727,265.4806285,1
148,307.1903797,216.623652,1,391.7050152,226.941962,0.999991655,353.7586367,183.7150526,0.999982595,314.9282252,164.2165343,1,277.9626971,182.819664,0.999968886,263.0872872,213.5477918,1,270.5532708,251.1311731,0.995579958,307.3693616,278.4569061,0.983522356,378.1420443,265.0558524,0.999999285
149,310.0270407,209.3108985,0.194744408,398.0211248,208.0594749,0.9999336,365.7351757,169.8800139,0.995757163,317.5853629,147.383501,0.999920249,262.3448424,158.367085,7.60E-06,257.177042,194.9612256,5.25E-06,294.2428308,243.0860251,0.035845995,323.093385,264.0310416,0.819448054,383.3955503,247.1915376,0.99999851
150,340.5363859,196.7180405,0.999997795,403.2870097,203.1679957,1,384.8928542,170.5354371,1,340.1454618,152.1732497,0.99996841,306.4372394,168.622432,0.292182803,283.3672036,195.5169786,0.9992553,293.0699636,226.1173148,0.999993086,340.232364,250.7946754,0.999996424,387.9557422,238.446384,1
151,364.6424265,199.2434995,1,420.4311266,199.5189042,1,403.0719565,163.1791906,1,364.0433812,142.1875887,1,327.4248261,156.6357193,1,308.8988791,194.6720161,1,321.373003,228.9332027,1,363.8269769,252.2302895,1,406.8735063,236.1199341,1
152,356.3466757,207.5976577,1,417.1047935,208.5653934,1,399.3584487,173.8991461,1,353.9560556,153.266943,1,320.7779284,167.8909709,1,302.4648633,202.9690256,1,310.9995461,237.683135,1,357.7207171,261.7169185,1,402.0771179,247.0221095,1
153,329.1765418,204.1990803,1,403.0527387,208.3053713,1,386.3328413,171.8992117,1,337.1386042,149.4486672,1,301.3875666,164.8207827,1,280.0141282,198.309989,1,288.8113956,233.9693561,1,338.4694699,260.2795748,0.999999881,385.8017979,246.3977339,1
154,315.9037395,206.173074,0.999948621,392.5606611,210.3035144,0.999995351,377.6630697,179.7743442,0.999994993,318.1522131,157.9470228,0.999999821,284.8340104,169.196466,1,268.4989302,199.2133882,1,263.6420047,240.7562425,0.996487141,323.2336428,264.9080739,0.997458458,374.1109376,251.6884149,1
155,295.0961852,215.5730813,1,374.1863182,218.3438481,1,352.497334,179.3172364,0.999999821,302.335609,153.616544,0.999999702,266.6357803,180.0272628,1,248.5602014,214.5743999,1,259.8523367,252.6500254,1,305.8983977,278.3584168,1,358.2086623,258.5436537,1
156,304.2936211,212.7242258,1,383.8275449,216.6349249,1,364.2192416,180.0217108,1,315.8934253,157.0978433,1,275.7252706,177.0203009,1,255.9143512,211.6526442,1,267.6555547,251.5409365,1,316.0040937,278.8876646,0.999999642,368.4345424,256.3241019,1
157,290.0140861,211.4028843,0.999995232,354.9868649,213.5088959,0.98175478,341.7529982,173.7494893,0.999999762,301.3849399,155.9388069,1,261.2010131,173.5690281,0.999999762,243.8480873,211.0271364,0.527885497,247.8884983,253.2956666,0.290159166,293.6094849,278.5457399,0.999995589,341.9365493,258.4362233,0.999969721
158,291.877547,212.447511,0.999997497,343.1026177,214.0351427,1,336.3743649,179.419378,0.999998569,302.4462779,159.3604426,1,252.6062061,176.5752852,0.986129224,242.2188342,210.8247749,0.209225863,251.1059706,264.3517003,0.020192653,286.9852028,276.3700421,0.950457692,330.7761532,248.0786338,0.999866128
159,357.3111941,204.6286833,1,413.5747294,211.3164406,1,393.8164833,174.0777922,1,354.481214,157.2083025,1,321.6889074,172.6476421,1,307.5553446,202.3649049,1,320.3716083,234.5275607,1,360.585155,257.1491237,1,398.8068376,247.9430017,1
160,325.083239,199.8307717,1,388.1136047,201.5604162,1,371.4043018,164.457202,1,333.0365019,145.09411,1,295.2916021,159.9379201,1,269.1558359,195.9965587,1,280.2187076,233.2472606,1,326.0776367,255.0544195,1,371.8969893,240.6170993,1
161,316.8421621,196.8408802,1,380.8964071,199.6036713,1,367.1090529,162.2303925,1,326.4681871,140.8025049,1,282.3468151,158.1978812,1,259.4724889,193.0433412,1,270.8327229,229.5107412,1,319.538168,253.777596,0.99999994,365.4174125,238.2703023,1
162,310.8327975,197.9371698,1,374.8476713,201.9058495,1,359.9208937,163.4432148,1,316.2449121,141.8765082,1,271.0679369,161.2219582,1,252.8337433,195.4698462,1,263.6161642,231.9934797,1,318.4994454,253.739697,0.998585403,358.4879024,241.2846074,1
